gene	tissue	exp
ENSG00000136634:IL10	Cervix_Endocervix	0.391265258822595
ENSG00000143627:PKLR	Cervix_Endocervix	0
ENSG00000152763:WDR78	Cervix_Endocervix	0.706303770023614
ENSG00000134376:CRB1	Cervix_Endocervix	0.027803127509178
ENSG00000081985:IL12RB2	Cervix_Endocervix	0.244638209970691
ENSG00000203963:C1orf141	Cervix_Endocervix	0.0423469391533333
ENSG00000162594:IL23R	Cervix_Endocervix	0
ENSG00000173080:RXFP4	Cervix_Endocervix	0
ENSG00000049245:VAMP3	Cervix_Endocervix	5.53745908025046
ENSG00000163479:SSR2	Cervix_Endocervix	5.6724253419715
ENSG00000176444:CLK2	Cervix_Endocervix	4.77432318787589
ENSG00000132680:KIAA0907	Cervix_Endocervix	5.02490317999394
ENSG00000160803:UBQLN4	Cervix_Endocervix	4.66662363639847
ENSG00000163374:YY1AP1	Cervix_Endocervix	4.9983379485541
ENSG00000116521:SCAMP3	Cervix_Endocervix	4.48940798517741
ENSG00000160752:FDPS	Cervix_Endocervix	4.36869028650059
ENSG00000132718:SYT11	Cervix_Endocervix	3.80250926547504
ENSG00000116704:SLC35D1	Cervix_Endocervix	2.6404196014013
ENSG00000081019:RSBN1	Cervix_Endocervix	2.79609537269131
ENSG00000125459:MSTO1	Cervix_Endocervix	3.01339824463335
ENSG00000198160:MIER1	Cervix_Endocervix	3.03668960711618
ENSG00000116580:GON4L	Cervix_Endocervix	2.97854856474807
ENSG00000171735:CAMTA1	Cervix_Endocervix	1.79530556344298
ENSG00000049246:PER3	Cervix_Endocervix	3.29056409482672
ENSG00000116584:ARHGEF2	Cervix_Endocervix	4.04405353266423
ENSG00000160767:FAM189B	Cervix_Endocervix	3.58321272044093
ENSG00000116539:ASH1L	Cervix_Endocervix	3.43935179474772
ENSG00000177628:GBA	Cervix_Endocervix	3.60844344277456
ENSG00000143622:RIT1	Cervix_Endocervix	3.13403401424255
ENSG00000143630:HCN3	Colon_Sigmoid	1.4712438658719
ENSG00000213047:DENND1B	Colon_Sigmoid	0.791576469672187
ENSG00000134242:PTPN22	Colon_Sigmoid	0.364478349708989
ENSG00000136634:IL10	Colon_Sigmoid	0.482849399263127
ENSG00000143627:PKLR	Colon_Sigmoid	0.0169717987278702
ENSG00000152763:WDR78	Colon_Sigmoid	0.337982991659215
ENSG00000134376:CRB1	Colon_Sigmoid	0.0419507629675783
ENSG00000081985:IL12RB2	Colon_Sigmoid	0.132355559136342
ENSG00000203963:C1orf141	Colon_Sigmoid	0
ENSG00000162594:IL23R	Colon_Sigmoid	0
ENSG00000173080:RXFP4	Colon_Sigmoid	0.0212774716438877
ENSG00000049245:VAMP3	Colon_Sigmoid	5.24767201511881
ENSG00000163479:SSR2	Colon_Sigmoid	5.6724253419715
ENSG00000176444:CLK2	Colon_Sigmoid	4.32002319628447
ENSG00000132680:KIAA0907	Colon_Sigmoid	4.11252032113876
ENSG00000160803:UBQLN4	Colon_Sigmoid	4.25576366435746
ENSG00000163374:YY1AP1	Colon_Sigmoid	5.01222469788662
ENSG00000116521:SCAMP3	Colon_Sigmoid	4.07388045946018
ENSG00000160752:FDPS	Colon_Sigmoid	4.05025213432973
ENSG00000132718:SYT11	Colon_Sigmoid	3.49485289950937
ENSG00000116704:SLC35D1	Colon_Sigmoid	2.15389076061766
ENSG00000081019:RSBN1	Colon_Sigmoid	2.46093352718426
ENSG00000125459:MSTO1	Colon_Sigmoid	2.28504247450443
ENSG00000198160:MIER1	Colon_Sigmoid	2.7635908832285
ENSG00000116580:GON4L	Colon_Sigmoid	2.83133450100127
ENSG00000171735:CAMTA1	Colon_Sigmoid	2.39225347657408
ENSG00000049246:PER3	Colon_Sigmoid	3.20958499607444
ENSG00000116584:ARHGEF2	Colon_Sigmoid	3.22547179876222
ENSG00000160767:FAM189B	Colon_Sigmoid	4.15569715650295
ENSG00000116539:ASH1L	Colon_Sigmoid	3.42746055430787
ENSG00000177628:GBA	Colon_Sigmoid	2.83502454332841
ENSG00000143622:RIT1	Colon_Sigmoid	3.03418261300051
ENSG00000143630:HCN3	Colon_Transverse	2.54945496349425
ENSG00000213047:DENND1B	Colon_Transverse	1.85261419564995
ENSG00000134242:PTPN22	Colon_Transverse	1.5859382065228
ENSG00000136634:IL10	Colon_Transverse	0.668687246913755
ENSG00000143627:PKLR	Colon_Transverse	0.272857397750138
ENSG00000152763:WDR78	Colon_Transverse	1.0472744222401
ENSG00000134376:CRB1	Colon_Transverse	0.0153844565249644
ENSG00000081985:IL12RB2	Colon_Transverse	0.203783687571157
ENSG00000203963:C1orf141	Colon_Transverse	0
ENSG00000162594:IL23R	Colon_Transverse	0.173386692158352
ENSG00000173080:RXFP4	Colon_Transverse	1.44428642180657
ENSG00000049245:VAMP3	Colon_Transverse	5.07759329643323
ENSG00000163479:SSR2	Colon_Transverse	5.6724253419715
ENSG00000176444:CLK2	Colon_Transverse	4.47270681882679
ENSG00000132680:KIAA0907	Colon_Transverse	4.29047017138076
ENSG00000160803:UBQLN4	Colon_Transverse	4.04118279818378
ENSG00000163374:YY1AP1	Colon_Transverse	4.62028099248277
ENSG00000116521:SCAMP3	Colon_Transverse	4.31019060687881
ENSG00000160752:FDPS	Colon_Transverse	4.7935786499775
ENSG00000132718:SYT11	Colon_Transverse	2.42957444361475
ENSG00000116704:SLC35D1	Colon_Transverse	3.62726614047129
ENSG00000081019:RSBN1	Colon_Transverse	2.50499880567135
ENSG00000125459:MSTO1	Colon_Transverse	2.2303381197954
ENSG00000198160:MIER1	Colon_Transverse	3.07129159350709
ENSG00000116580:GON4L	Colon_Transverse	2.78577236098506
ENSG00000171735:CAMTA1	Colon_Transverse	2.03071483325292
ENSG00000049246:PER3	Colon_Transverse	2.06480659109028
ENSG00000116584:ARHGEF2	Colon_Transverse	4.16821061308328
ENSG00000160767:FAM189B	Colon_Transverse	3.55231888885269
ENSG00000116539:ASH1L	Colon_Transverse	3.05999641417969
ENSG00000177628:GBA	Colon_Transverse	3.58513682789135
ENSG00000143622:RIT1	Colon_Transverse	2.91159664403839
ENSG00000143630:HCN3	Esophagus_Gastroesophageal_Junction	1.1520072640183
ENSG00000213047:DENND1B	Esophagus_Gastroesophageal_Junction	0.794192686879755
ENSG00000134242:PTPN22	Esophagus_Gastroesophageal_Junction	0.393400474087978
ENSG00000136634:IL10	Esophagus_Gastroesophageal_Junction	0.521867964701158
ENSG00000143627:PKLR	Esophagus_Gastroesophageal_Junction	0
ENSG00000152763:WDR78	Esophagus_Gastroesophageal_Junction	0.340808676540959
ENSG00000134376:CRB1	Esophagus_Gastroesophageal_Junction	0.0265062936204426
ENSG00000081985:IL12RB2	Esophagus_Gastroesophageal_Junction	0.114730351530746
ENSG00000203963:C1orf141	Esophagus_Gastroesophageal_Junction	0
ENSG00000162594:IL23R	Esophagus_Gastroesophageal_Junction	0
ENSG00000173080:RXFP4	Esophagus_Gastroesophageal_Junction	0.0267988311971458
ENSG00000049245:VAMP3	Esophagus_Gastroesophageal_Junction	5.40460173237741
ENSG00000163479:SSR2	Esophagus_Gastroesophageal_Junction	5.62436309008461
ENSG00000176444:CLK2	Esophagus_Gastroesophageal_Junction	4.3519497757682
ENSG00000132680:KIAA0907	Esophagus_Gastroesophageal_Junction	4.03569073812419
ENSG00000160803:UBQLN4	Esophagus_Gastroesophageal_Junction	4.06533222717383
ENSG00000163374:YY1AP1	Esophagus_Gastroesophageal_Junction	4.85342321342375
ENSG00000116521:SCAMP3	Esophagus_Gastroesophageal_Junction	4.05129790620716
ENSG00000160752:FDPS	Esophagus_Gastroesophageal_Junction	4.06966634463266
ENSG00000132718:SYT11	Esophagus_Gastroesophageal_Junction	3.14557381880888
ENSG00000116704:SLC35D1	Esophagus_Gastroesophageal_Junction	2.10748720308109
ENSG00000081019:RSBN1	Esophagus_Gastroesophageal_Junction	2.31931923721734
ENSG00000125459:MSTO1	Esophagus_Gastroesophageal_Junction	2.30653986213962
ENSG00000198160:MIER1	Esophagus_Gastroesophageal_Junction	2.68495617162437
ENSG00000116580:GON4L	Esophagus_Gastroesophageal_Junction	2.75480851537642
ENSG00000171735:CAMTA1	Esophagus_Gastroesophageal_Junction	2.37326278066476
ENSG00000049246:PER3	Esophagus_Gastroesophageal_Junction	3.2818854682562
ENSG00000116584:ARHGEF2	Esophagus_Gastroesophageal_Junction	3.89040892512015
ENSG00000160767:FAM189B	Esophagus_Gastroesophageal_Junction	3.91723566499705
ENSG00000116539:ASH1L	Esophagus_Gastroesophageal_Junction	3.342754255428
ENSG00000177628:GBA	Esophagus_Gastroesophageal_Junction	2.92718351279192
ENSG00000143622:RIT1	Esophagus_Gastroesophageal_Junction	2.99989095887871
ENSG00000143630:HCN3	Esophagus_Mucosa	1.87075167939067
ENSG00000213047:DENND1B	Esophagus_Mucosa	1.66071505686061
ENSG00000134242:PTPN22	Esophagus_Mucosa	0.728379212401082
ENSG00000136634:IL10	Esophagus_Mucosa	0.175624982195227
ENSG00000143627:PKLR	Esophagus_Mucosa	0.0234497021388961
ENSG00000152763:WDR78	Esophagus_Mucosa	0.10619161504289
ENSG00000134376:CRB1	Esophagus_Mucosa	0.00341461958683644
ENSG00000081985:IL12RB2	Esophagus_Mucosa	0.538269909068001
ENSG00000203963:C1orf141	Esophagus_Mucosa	0
ENSG00000162594:IL23R	Esophagus_Mucosa	0.0207626482254013
ENSG00000173080:RXFP4	Esophagus_Mucosa	0
ENSG00000049245:VAMP3	Esophagus_Mucosa	5.1506756606514
ENSG00000163479:SSR2	Esophagus_Mucosa	5.57608398489744
ENSG00000176444:CLK2	Esophagus_Mucosa	4.23215740239589
ENSG00000132680:KIAA0907	Esophagus_Mucosa	3.66931968698019
ENSG00000160803:UBQLN4	Esophagus_Mucosa	4.39227991147879
ENSG00000163374:YY1AP1	Esophagus_Mucosa	4.60120103462963
ENSG00000116521:SCAMP3	Esophagus_Mucosa	4.44215829071226
ENSG00000160752:FDPS	Esophagus_Mucosa	5.20814303577529
ENSG00000132718:SYT11	Esophagus_Mucosa	1.27855131199912
ENSG00000116704:SLC35D1	Esophagus_Mucosa	2.04671848380429
ENSG00000081019:RSBN1	Esophagus_Mucosa	1.99218352061693
ENSG00000125459:MSTO1	Esophagus_Mucosa	2.19259641285972
ENSG00000198160:MIER1	Esophagus_Mucosa	2.22065609783239
ENSG00000116580:GON4L	Esophagus_Mucosa	2.39557228621944
ENSG00000171735:CAMTA1	Esophagus_Mucosa	1.44090596626752
ENSG00000049246:PER3	Esophagus_Mucosa	2.21379591472104
ENSG00000116584:ARHGEF2	Esophagus_Mucosa	2.96562977300818
ENSG00000160767:FAM189B	Esophagus_Mucosa	3.58905897114566
ENSG00000116539:ASH1L	Esophagus_Mucosa	2.87141350858216
ENSG00000177628:GBA	Esophagus_Mucosa	3.33877852539712
ENSG00000143622:RIT1	Esophagus_Mucosa	3.87930281266857
ENSG00000143630:HCN3	Esophagus_Muscularis	1.31327707270264
ENSG00000213047:DENND1B	Esophagus_Muscularis	0.773350221665071
ENSG00000134242:PTPN22	Esophagus_Muscularis	0.370892632460299
ENSG00000136634:IL10	Esophagus_Muscularis	0.488403390719069
ENSG00000143627:PKLR	Esophagus_Muscularis	0
ENSG00000152763:WDR78	Esophagus_Muscularis	0.309649487290771
ENSG00000134376:CRB1	Esophagus_Muscularis	0.0285055682194609
ENSG00000081985:IL12RB2	Esophagus_Muscularis	0.129928112293275
ENSG00000203963:C1orf141	Esophagus_Muscularis	0
ENSG00000162594:IL23R	Esophagus_Muscularis	0
ENSG00000173080:RXFP4	Esophagus_Muscularis	0.0414630506753495
ENSG00000049245:VAMP3	Esophagus_Muscularis	5.36330477414784
ENSG00000163479:SSR2	Esophagus_Muscularis	5.5010900411652
ENSG00000176444:CLK2	Esophagus_Muscularis	4.15027411373207
ENSG00000132680:KIAA0907	Esophagus_Muscularis	3.88214522820045
ENSG00000160803:UBQLN4	Esophagus_Muscularis	4.07163109771826
ENSG00000163374:YY1AP1	Esophagus_Muscularis	4.84456967716541
ENSG00000116521:SCAMP3	Esophagus_Muscularis	4.01486066657026
ENSG00000160752:FDPS	Esophagus_Muscularis	4.05746470006171
ENSG00000132718:SYT11	Esophagus_Muscularis	3.09999270810575
ENSG00000116704:SLC35D1	Esophagus_Muscularis	2.00049015327247
ENSG00000081019:RSBN1	Esophagus_Muscularis	2.27415545650568
ENSG00000125459:MSTO1	Esophagus_Muscularis	2.18697125630524
ENSG00000198160:MIER1	Esophagus_Muscularis	2.64824379165737
ENSG00000116580:GON4L	Esophagus_Muscularis	2.73481503447267
ENSG00000171735:CAMTA1	Esophagus_Muscularis	2.40292097405193
ENSG00000049246:PER3	Esophagus_Muscularis	3.17959646047803
ENSG00000116584:ARHGEF2	Esophagus_Muscularis	3.7280559575486
ENSG00000160767:FAM189B	Esophagus_Muscularis	4.00740724870111
ENSG00000116539:ASH1L	Esophagus_Muscularis	3.36489394725338
ENSG00000177628:GBA	Esophagus_Muscularis	2.82398893459597
ENSG00000143622:RIT1	Esophagus_Muscularis	2.9244364085061
ENSG00000143630:HCN3	Fallopian_Tube	1.26295510476827
ENSG00000213047:DENND1B	Fallopian_Tube	0.815831376278509
ENSG00000134242:PTPN22	Fallopian_Tube	0.886368135467174
ENSG00000136634:IL10	Fallopian_Tube	1.02745451091643
ENSG00000143627:PKLR	Fallopian_Tube	0
ENSG00000152763:WDR78	Fallopian_Tube	0.820272117763361
ENSG00000134376:CRB1	Fallopian_Tube	0.0377376693656032
ENSG00000081985:IL12RB2	Fallopian_Tube	0.196058767421735
ENSG00000203963:C1orf141	Fallopian_Tube	0.0343902346677464
ENSG00000162594:IL23R	Fallopian_Tube	0
ENSG00000173080:RXFP4	Fallopian_Tube	0.12169453484388
ENSG00000049245:VAMP3	Fallopian_Tube	5.54116204252928
ENSG00000163479:SSR2	Fallopian_Tube	5.6724253419715
ENSG00000176444:CLK2	Fallopian_Tube	4.67518191364646
ENSG00000132680:KIAA0907	Fallopian_Tube	4.08096948945057
ENSG00000160803:UBQLN4	Fallopian_Tube	4.64253747358335
ENSG00000163374:YY1AP1	Fallopian_Tube	4.83079865527055
ENSG00000116521:SCAMP3	Fallopian_Tube	4.16446772549524
ENSG00000160752:FDPS	Fallopian_Tube	4.35198651660573
ENSG00000132718:SYT11	Fallopian_Tube	3.29034104534212
ENSG00000116704:SLC35D1	Fallopian_Tube	2.33479481583398
ENSG00000081019:RSBN1	Fallopian_Tube	2.68138037998702
ENSG00000125459:MSTO1	Fallopian_Tube	3.06081228341737
ENSG00000198160:MIER1	Fallopian_Tube	2.76468371026876
ENSG00000116580:GON4L	Fallopian_Tube	2.98733266996379
ENSG00000171735:CAMTA1	Fallopian_Tube	1.92416192669916
ENSG00000049246:PER3	Fallopian_Tube	2.66561498963806
ENSG00000116584:ARHGEF2	Fallopian_Tube	4.04322855900286
ENSG00000160767:FAM189B	Fallopian_Tube	3.42399888099656
ENSG00000116539:ASH1L	Fallopian_Tube	3.51781157197229
ENSG00000177628:GBA	Fallopian_Tube	3.01488098906999
ENSG00000143622:RIT1	Fallopian_Tube	3.03154990368168
ENSG00000143630:HCN3	Heart_Atrial_Appendage	0.60966308569177
ENSG00000213047:DENND1B	Heart_Atrial_Appendage	1.06244355486046
ENSG00000134242:PTPN22	Heart_Atrial_Appendage	0.365654686097132
ENSG00000136634:IL10	Heart_Atrial_Appendage	0.366145568865785
ENSG00000143627:PKLR	Heart_Atrial_Appendage	0
ENSG00000152763:WDR78	Heart_Atrial_Appendage	0.369441284269757
ENSG00000134376:CRB1	Heart_Atrial_Appendage	0.0306468770383217
ENSG00000081985:IL12RB2	Heart_Atrial_Appendage	0.0915407244621058
ENSG00000203963:C1orf141	Heart_Atrial_Appendage	0
ENSG00000162594:IL23R	Heart_Atrial_Appendage	0
ENSG00000173080:RXFP4	Heart_Atrial_Appendage	0
ENSG00000049245:VAMP3	Heart_Atrial_Appendage	4.79086539873525
ENSG00000163479:SSR2	Heart_Atrial_Appendage	5.23200826320971
ENSG00000176444:CLK2	Heart_Atrial_Appendage	3.32719530535623
ENSG00000132680:KIAA0907	Heart_Atrial_Appendage	3.33691885591519
ENSG00000160803:UBQLN4	Heart_Atrial_Appendage	3.78809466877121
ENSG00000163374:YY1AP1	Heart_Atrial_Appendage	4.22055717345428
ENSG00000116521:SCAMP3	Heart_Atrial_Appendage	4.29504757069098
ENSG00000160752:FDPS	Heart_Atrial_Appendage	4.0022179241243
ENSG00000132718:SYT11	Heart_Atrial_Appendage	2.89353436824297
ENSG00000116704:SLC35D1	Heart_Atrial_Appendage	1.49629379862839
ENSG00000081019:RSBN1	Heart_Atrial_Appendage	1.66099896822338
ENSG00000125459:MSTO1	Heart_Atrial_Appendage	1.98115043860225
ENSG00000198160:MIER1	Heart_Atrial_Appendage	1.86003310135752
ENSG00000116580:GON4L	Heart_Atrial_Appendage	2.19052424160566
ENSG00000171735:CAMTA1	Heart_Atrial_Appendage	2.25950502402325
ENSG00000049246:PER3	Heart_Atrial_Appendage	2.08354661288876
ENSG00000116584:ARHGEF2	Heart_Atrial_Appendage	3.24157245469297
ENSG00000160767:FAM189B	Heart_Atrial_Appendage	2.70232975682486
ENSG00000116539:ASH1L	Heart_Atrial_Appendage	2.72386932841974
ENSG00000177628:GBA	Heart_Atrial_Appendage	2.63509528798215
ENSG00000143622:RIT1	Heart_Atrial_Appendage	2.52876681830502
ENSG00000143630:HCN3	Heart_Left_Ventricle	0.536195413742189
ENSG00000213047:DENND1B	Heart_Left_Ventricle	1.17502276067223
ENSG00000134242:PTPN22	Heart_Left_Ventricle	0.149875230713003
ENSG00000136634:IL10	Heart_Left_Ventricle	0.186656346640143
ENSG00000143627:PKLR	Heart_Left_Ventricle	0
ENSG00000152763:WDR78	Heart_Left_Ventricle	0.256370754363629
ENSG00000134376:CRB1	Heart_Left_Ventricle	0.0122645812942831
ENSG00000081985:IL12RB2	Heart_Left_Ventricle	0.0928827719807775
ENSG00000203963:C1orf141	Heart_Left_Ventricle	0
ENSG00000162594:IL23R	Heart_Left_Ventricle	0
ENSG00000173080:RXFP4	Heart_Left_Ventricle	0
ENSG00000049245:VAMP3	Heart_Left_Ventricle	4.40799034356294
ENSG00000163479:SSR2	Heart_Left_Ventricle	4.75034495870902
ENSG00000176444:CLK2	Heart_Left_Ventricle	3.09199464057643
ENSG00000132680:KIAA0907	Heart_Left_Ventricle	2.97521861129482
ENSG00000160803:UBQLN4	Heart_Left_Ventricle	3.63843664872462
ENSG00000163374:YY1AP1	Heart_Left_Ventricle	4.13318966033257
ENSG00000116521:SCAMP3	Heart_Left_Ventricle	4.37962359838632
ENSG00000160752:FDPS	Heart_Left_Ventricle	3.73029183216504
ENSG00000132718:SYT11	Heart_Left_Ventricle	2.49775100355916
ENSG00000116704:SLC35D1	Heart_Left_Ventricle	1.2588317476444
ENSG00000081019:RSBN1	Heart_Left_Ventricle	1.33805720575063
ENSG00000125459:MSTO1	Heart_Left_Ventricle	1.66200051930156
ENSG00000198160:MIER1	Heart_Left_Ventricle	1.5265929916256
ENSG00000116580:GON4L	Heart_Left_Ventricle	1.93716362377471
ENSG00000171735:CAMTA1	Heart_Left_Ventricle	2.06041847157284
ENSG00000049246:PER3	Heart_Left_Ventricle	1.49946433463736
ENSG00000116584:ARHGEF2	Heart_Left_Ventricle	2.97635254086802
ENSG00000160767:FAM189B	Heart_Left_Ventricle	2.54513496837212
ENSG00000116539:ASH1L	Heart_Left_Ventricle	2.54759178961479
ENSG00000177628:GBA	Heart_Left_Ventricle	2.05427551347584
ENSG00000143622:RIT1	Heart_Left_Ventricle	2.30633935112917
ENSG00000143630:HCN3	Kidney_Cortex	1.96476811247454
ENSG00000213047:DENND1B	Kidney_Cortex	1.06851457688134
ENSG00000134242:PTPN22	Kidney_Cortex	0.317641701250958
ENSG00000136634:IL10	Kidney_Cortex	0.20518228372312
ENSG00000143627:PKLR	Kidney_Cortex	2.09191639142468
ENSG00000152763:WDR78	Kidney_Cortex	0.95895573454817
ENSG00000134376:CRB1	Kidney_Cortex	0.0299659575974754
ENSG00000081985:IL12RB2	Kidney_Cortex	0.237880411009771
ENSG00000203963:C1orf141	Kidney_Cortex	0
ENSG00000162594:IL23R	Kidney_Cortex	0
ENSG00000173080:RXFP4	Kidney_Cortex	0.0717548012681533
ENSG00000049245:VAMP3	Kidney_Cortex	5.0498682460798
ENSG00000163479:SSR2	Kidney_Cortex	5.6724253419715
ENSG00000176444:CLK2	Kidney_Cortex	4.6220292932693
ENSG00000132680:KIAA0907	Kidney_Cortex	4.0405710881769
ENSG00000160803:UBQLN4	Kidney_Cortex	4.06518836814343
ENSG00000163374:YY1AP1	Kidney_Cortex	4.36514517496783
ENSG00000116521:SCAMP3	Kidney_Cortex	4.71375803271204
ENSG00000160752:FDPS	Kidney_Cortex	4.47280253330873
ENSG00000132718:SYT11	Kidney_Cortex	2.22918304085834
ENSG00000116704:SLC35D1	Kidney_Cortex	1.99063434401589
ENSG00000081019:RSBN1	Kidney_Cortex	1.69988529608796
ENSG00000125459:MSTO1	Kidney_Cortex	2.54800490979718
ENSG00000198160:MIER1	Kidney_Cortex	2.09370773988603
ENSG00000116580:GON4L	Kidney_Cortex	2.66110694639019
ENSG00000171735:CAMTA1	Kidney_Cortex	2.25778510644681
ENSG00000049246:PER3	Kidney_Cortex	1.91851673670487
ENSG00000116584:ARHGEF2	Kidney_Cortex	3.18830673774258
ENSG00000160767:FAM189B	Kidney_Cortex	3.51317226556971
ENSG00000116539:ASH1L	Kidney_Cortex	2.54665054785969
ENSG00000177628:GBA	Kidney_Cortex	3.65798930526154
ENSG00000143622:RIT1	Kidney_Cortex	3.27725522114964
ENSG00000143630:HCN3	Liver	1.09663248485012
ENSG00000213047:DENND1B	Liver	0.932645319594744
ENSG00000134242:PTPN22	Liver	0.442346976245539
ENSG00000136634:IL10	Liver	0.15736479494278
ENSG00000143627:PKLR	Liver	3.95888365851392
ENSG00000152763:WDR78	Liver	0.180410822041406
ENSG00000134376:CRB1	Liver	0.00339223414507105
ENSG00000081985:IL12RB2	Liver	0.190072004201489
ENSG00000203963:C1orf141	Liver	0
ENSG00000162594:IL23R	Liver	0.0129244960357983
ENSG00000173080:RXFP4	Liver	0
ENSG00000049245:VAMP3	Liver	3.69392131861928
ENSG00000163479:SSR2	Liver	5.59649040914913
ENSG00000176444:CLK2	Liver	4.02472905886801
ENSG00000132680:KIAA0907	Liver	3.27783095469866
ENSG00000160803:UBQLN4	Liver	3.77138398085259
ENSG00000163374:YY1AP1	Liver	3.85406644044445
ENSG00000116521:SCAMP3	Liver	3.80096712429
ENSG00000160752:FDPS	Liver	5.05843622523307
ENSG00000132718:SYT11	Liver	0.472706888608376
ENSG00000116704:SLC35D1	Liver	3.95012307615615
ENSG00000081019:RSBN1	Liver	1.34799759801247
ENSG00000125459:MSTO1	Liver	2.28833644966732
ENSG00000198160:MIER1	Liver	2.09656066778803
ENSG00000116580:GON4L	Liver	1.90766857290623
ENSG00000171735:CAMTA1	Liver	1.47940394581777
ENSG00000049246:PER3	Liver	2.04278838822814
ENSG00000116584:ARHGEF2	Liver	1.46638986497399
ENSG00000160767:FAM189B	Liver	2.34549823967078
ENSG00000116539:ASH1L	Liver	1.89019106600918
ENSG00000177628:GBA	Liver	2.41338362640237
ENSG00000143622:RIT1	Liver	1.75457907245502
ENSG00000143630:HCN3	Lung	1.06097815858362
ENSG00000213047:DENND1B	Lung	1.33347986862917
ENSG00000134242:PTPN22	Lung	2.10811813790236
ENSG00000136634:IL10	Lung	1.0185996874598
ENSG00000143627:PKLR	Lung	0.020191000548891
ENSG00000152763:WDR78	Lung	0.613457693328353
ENSG00000134376:CRB1	Lung	0.0242525859630164
ENSG00000081985:IL12RB2	Lung	0.292363399928569
ENSG00000203963:C1orf141	Lung	0.0501284762995485
ENSG00000162594:IL23R	Lung	0.0293609342807435
ENSG00000173080:RXFP4	Lung	0.0593049683885273
ENSG00000049245:VAMP3	Lung	5.5976824269733
ENSG00000163479:SSR2	Lung	5.6724253419715
ENSG00000176444:CLK2	Lung	4.44654494400559
ENSG00000132680:KIAA0907	Lung	4.27630734499755
ENSG00000160803:UBQLN4	Lung	4.11680758737824
ENSG00000163374:YY1AP1	Lung	4.84987953527793
ENSG00000116521:SCAMP3	Lung	4.57479861873365
ENSG00000160752:FDPS	Lung	5.16708303008229
ENSG00000132718:SYT11	Lung	2.84919829302475
ENSG00000116704:SLC35D1	Lung	1.9056174461911
ENSG00000081019:RSBN1	Lung	2.48966430714329
ENSG00000125459:MSTO1	Lung	2.54830120830278
ENSG00000198160:MIER1	Lung	2.80025778908981
ENSG00000116580:GON4L	Lung	2.95230210288892
ENSG00000171735:CAMTA1	Lung	1.99485512592673
ENSG00000049246:PER3	Lung	2.14740806857801
ENSG00000116584:ARHGEF2	Lung	5.00652140800472
ENSG00000160767:FAM189B	Lung	3.32587750318507
ENSG00000116539:ASH1L	Lung	3.13078339501206
ENSG00000177628:GBA	Lung	3.67096021812616
ENSG00000143622:RIT1	Lung	3.75919022943645
ENSG00000143630:HCN3	Minor_Salivary_Gland	1.88707025375286
ENSG00000213047:DENND1B	Minor_Salivary_Gland	1.58050511226358
ENSG00000134242:PTPN22	Minor_Salivary_Gland	0.633623534284915
ENSG00000136634:IL10	Minor_Salivary_Gland	0.300242417397736
ENSG00000143627:PKLR	Minor_Salivary_Gland	0.0104221313368254
ENSG00000152763:WDR78	Minor_Salivary_Gland	0.419644301776577
ENSG00000134376:CRB1	Minor_Salivary_Gland	0.0180170967233688
ENSG00000081985:IL12RB2	Minor_Salivary_Gland	0.181166098365832
ENSG00000203963:C1orf141	Minor_Salivary_Gland	0
ENSG00000162594:IL23R	Minor_Salivary_Gland	0
ENSG00000173080:RXFP4	Minor_Salivary_Gland	0.0471676373088942
ENSG00000049245:VAMP3	Minor_Salivary_Gland	4.72181378138068
ENSG00000163479:SSR2	Minor_Salivary_Gland	5.6724253419715
ENSG00000176444:CLK2	Minor_Salivary_Gland	4.5136354423052
ENSG00000132680:KIAA0907	Minor_Salivary_Gland	4.41277578934232
ENSG00000160803:UBQLN4	Minor_Salivary_Gland	4.12814807480187
ENSG00000163374:YY1AP1	Minor_Salivary_Gland	4.5515181767604
ENSG00000116521:SCAMP3	Minor_Salivary_Gland	4.58610137881631
ENSG00000160752:FDPS	Minor_Salivary_Gland	4.79877692109877
ENSG00000132718:SYT11	Minor_Salivary_Gland	1.41127984097607
ENSG00000116704:SLC35D1	Minor_Salivary_Gland	1.83450953138971
ENSG00000081019:RSBN1	Minor_Salivary_Gland	2.27811052673606
ENSG00000125459:MSTO1	Minor_Salivary_Gland	2.45531781267589
ENSG00000198160:MIER1	Minor_Salivary_Gland	2.27886620642329
ENSG00000116580:GON4L	Minor_Salivary_Gland	2.70277964115093
ENSG00000171735:CAMTA1	Minor_Salivary_Gland	1.86458536079378
ENSG00000049246:PER3	Minor_Salivary_Gland	2.00984612579633
ENSG00000116584:ARHGEF2	Minor_Salivary_Gland	3.37195952156369
ENSG00000160767:FAM189B	Minor_Salivary_Gland	3.22285001916063
ENSG00000116539:ASH1L	Minor_Salivary_Gland	3.15908139546346
ENSG00000177628:GBA	Minor_Salivary_Gland	3.3854231111579
ENSG00000143622:RIT1	Minor_Salivary_Gland	2.92744884792684
ENSG00000143630:HCN3	Muscle_Skeletal	0.297477198465806
ENSG00000213047:DENND1B	Muscle_Skeletal	0.899554391335124
ENSG00000134242:PTPN22	Muscle_Skeletal	0.0814145146210191
ENSG00000136634:IL10	Muscle_Skeletal	0.0349825987411068
ENSG00000143627:PKLR	Muscle_Skeletal	0
ENSG00000152763:WDR78	Muscle_Skeletal	0.0971985142672408
ENSG00000134376:CRB1	Muscle_Skeletal	0.064686866066233
