gene	tissue	exp
ENSG00000132911	Small_Intestine_Terminal_Ileum	0.0733309197522488
ENSG00000120903	Small_Intestine_Terminal_Ileum	0.0297821095939217
ENSG00000161896	Small_Intestine_Terminal_Ileum	1.35119739094511
ENSG00000144619	Small_Intestine_Terminal_Ileum	1.21734618269377
ENSG00000151067	Small_Intestine_Terminal_Ileum	1.09784109056299
ENSG00000019102	Small_Intestine_Terminal_Ileum	0.948317272186539
ENSG00000138821	Small_Intestine_Terminal_Ileum	1.8412509560304
ENSG00000133687	Small_Intestine_Terminal_Ileum	1.69327320546484
ENSG00000256053	Small_Intestine_Terminal_Ileum	1.90051362175014
ENSG00000101442	Small_Intestine_Terminal_Ileum	2.84121396557786
ENSG00000137841	Small_Intestine_Terminal_Ileum	3.57861684178636
ENSG00000188641	Small_Intestine_Terminal_Ileum	2.61976422901351
ENSG00000239713	Small_Intestine_Terminal_Ileum	2.64184752054527
ENSG00000123384	Spleen	4.51090826769127
ENSG00000120451	Spleen	3.5787125042953
ENSG00000117335	Spleen	4.84483631714534
ENSG00000163634	Spleen	4.04302875063525
ENSG00000132563	Spleen	0.313485860099217
ENSG00000124212	Spleen	0.255411224239515
ENSG00000182600	Spleen	0.4034982452761
ENSG00000183454	Spleen	0.0041149615756673
ENSG00000132911	Spleen	0
ENSG00000120903	Spleen	0.0582373568723617
ENSG00000161896	Spleen	1.78011031452797
ENSG00000144619	Spleen	0.166567945835478
ENSG00000151067	Spleen	1.62827459066642
ENSG00000019102	Spleen	1.27932103503523
ENSG00000138821	Spleen	1.79206411874694
ENSG00000133687	Spleen	3.86399346969491
ENSG00000256053	Spleen	2.10079738256941
ENSG00000101442	Spleen	3.22096974661273
ENSG00000137841	Spleen	5.6724253419715
ENSG00000188641	Spleen	3.34853336419519
ENSG00000239713	Spleen	4.41598334688103
ENSG00000123384	Stomach	3.9640222828756
ENSG00000120451	Stomach	3.69886529748798
ENSG00000117335	Stomach	5.10968545563876
ENSG00000163634	Stomach	4.24206720316278
ENSG00000132563	Stomach	1.03830607250486
ENSG00000124212	Stomach	2.1004763526851
ENSG00000182600	Stomach	0.26396227983907
ENSG00000183454	Stomach	0.169397835642587
ENSG00000132911	Stomach	0.0368841524162607
ENSG00000120903	Stomach	0.0158805939558477
ENSG00000161896	Stomach	0.923543752889956
ENSG00000144619	Stomach	0.714362762483581
ENSG00000151067	Stomach	1.31625307757676
ENSG00000019102	Stomach	5.6724253419715
ENSG00000138821	Stomach	0.844283239086921
ENSG00000133687	Stomach	1.56321984262729
ENSG00000256053	Stomach	2.22718199189036
ENSG00000101442	Stomach	2.46565495539923
ENSG00000137841	Stomach	1.86945208212701
ENSG00000188641	Stomach	1.94583190541694
ENSG00000239713	Stomach	1.6083313111347
ENSG00000123384	Testis	3.46297754718484
ENSG00000120451	Testis	4.38741782454904
ENSG00000117335	Testis	4.06419866210343
ENSG00000163634	Testis	4.62029772458469
ENSG00000132563	Testis	2.71052070505877
ENSG00000124212	Testis	2.08030203157971
ENSG00000182600	Testis	2.01201246829574
ENSG00000183454	Testis	0.905891034540702
ENSG00000132911	Testis	1.18215578237228
ENSG00000120903	Testis	0.0749529102730947
ENSG00000161896	Testis	0.195380853875526
ENSG00000144619	Testis	2.46581528220924
ENSG00000151067	Testis	1.97280772543192
ENSG00000019102	Testis	1.07096944890592
ENSG00000138821	Testis	0.720512746970601
ENSG00000133687	Testis	1.33126896947426
ENSG00000256053	Testis	4.06708928490871
ENSG00000101442	Testis	4.14406327401119
ENSG00000137841	Testis	1.67754812556474
ENSG00000188641	Testis	1.12601972180528
ENSG00000239713	Testis	4.05073270098349
ENSG00000123384	Thyroid	5.01223714663315
ENSG00000120451	Thyroid	3.95434675962229
ENSG00000117335	Thyroid	4.86898443526109
ENSG00000163634	Thyroid	4.09154095174941
ENSG00000132563	Thyroid	0.840159340636698
ENSG00000124212	Thyroid	2.49515261026128
ENSG00000182600	Thyroid	0.201384266582566
ENSG00000183454	Thyroid	0.15648018609483
ENSG00000132911	Thyroid	0.411607412254711
ENSG00000120903	Thyroid	0.0123222426095365
ENSG00000161896	Thyroid	3.06957063839771
ENSG00000144619	Thyroid	2.35217398669487
ENSG00000151067	Thyroid	0.916046728544662
ENSG00000019102	Thyroid	5.17861546635951
ENSG00000138821	Thyroid	2.00473858663752
ENSG00000133687	Thyroid	2.05307249686678
ENSG00000256053	Thyroid	2.44005693146084
ENSG00000101442	Thyroid	2.81235585339619
ENSG00000137841	Thyroid	1.7562494712541
ENSG00000188641	Thyroid	2.66308105108646
ENSG00000239713	Thyroid	2.11317724705043
ENSG00000123384	Uterus	5.6724253419715
ENSG00000120451	Uterus	3.90776180299386
ENSG00000117335	Uterus	5.04364779264723
ENSG00000163634	Uterus	4.4546787029124
ENSG00000132563	Uterus	2.43356506672064
ENSG00000124212	Uterus	5.6724253419715
ENSG00000182600	Uterus	0.257379119886081
ENSG00000183454	Uterus	0.226602108854721
ENSG00000132911	Uterus	0.0223793834456297
ENSG00000120903	Uterus	0
ENSG00000161896	Uterus	1.28680851007378
ENSG00000144619	Uterus	1.35256431891112
ENSG00000151067	Uterus	3.76537614940858
ENSG00000019102	Uterus	1.57427730263623
ENSG00000138821	Uterus	1.32302575204105
ENSG00000133687	Uterus	2.74391830751274
ENSG00000256053	Uterus	2.06422058810092
ENSG00000101442	Uterus	3.18375727549711
ENSG00000137841	Uterus	1.70656789369736
ENSG00000188641	Uterus	2.90333879826498
ENSG00000239713	Uterus	2.69453664344563
ENSG00000123384	Vagina	5.6724253419715
ENSG00000120451	Vagina	3.42554534155483
ENSG00000117335	Vagina	5.13068751916838
ENSG00000163634	Vagina	4.56894062013686
ENSG00000132563	Vagina	1.82536307481834
ENSG00000124212	Vagina	3.33035231343435
ENSG00000182600	Vagina	0.285707092459739
ENSG00000183454	Vagina	0.195758903725063
ENSG00000132911	Vagina	0
ENSG00000120903	Vagina	0.0115258607379856
ENSG00000161896	Vagina	1.05806778437686
ENSG00000144619	Vagina	1.30198019041176
ENSG00000151067	Vagina	1.65892176057314
ENSG00000019102	Vagina	2.31331420564846
ENSG00000138821	Vagina	1.86409417160544
ENSG00000133687	Vagina	2.35167661950438
ENSG00000256053	Vagina	2.1358071560708
ENSG00000101442	Vagina	2.99892505153525
ENSG00000137841	Vagina	1.69328263196779
ENSG00000188641	Vagina	3.12503302465356
ENSG00000239713	Vagina	2.51480977922567
ENSG00000123384	Whole_Blood	2.50756734816691
ENSG00000120451	Whole_Blood	2.41849926604339
ENSG00000117335	Whole_Blood	3.95864926308772
ENSG00000163634	Whole_Blood	2.99337552104023
ENSG00000132563	Whole_Blood	0.232182159473312
ENSG00000124212	Whole_Blood	0.067696732735055
ENSG00000182600	Whole_Blood	0.258773757129893
ENSG00000183454	Whole_Blood	0
ENSG00000132911	Whole_Blood	0
ENSG00000120903	Whole_Blood	0.128169082880193
ENSG00000161896	Whole_Blood	0.032045403662523
ENSG00000144619	Whole_Blood	0.00729808623703517
ENSG00000151067	Whole_Blood	0.0316721092423164
ENSG00000019102	Whole_Blood	1.18773490357266
ENSG00000138821	Whole_Blood	1.26701087797028
ENSG00000133687	Whole_Blood	0.532404797726655
ENSG00000256053	Whole_Blood	1.05711511808943
ENSG00000101442	Whole_Blood	1.74119333122941
ENSG00000137841	Whole_Blood	5.51519668156387
ENSG00000188641	Whole_Blood	3.45838708702296
ENSG00000239713	Whole_Blood	3.82058810743271
